K,Group,Sample,0.02,0.023520823,0.027661457,0.032531013,0.038257812,0.044992763,0.052913343,0.062228271,0.07318301,0.086066235,0.101217438,0.119035877,0.139991095,0.164635295,0.193617889,0.227702614,0.267787655,0.314929314,0.370369847,0.435570198,0.512248497,0.602425336,0.708477013,0.833198154,0.979875354,1.152373784,1.355239044,1.593816947,1.87439439,2.204365021,2.592424078,3.048797515,3.585511478,4.216709209,4.959023745,5.83201622,6.858691334,8.066103565,9.486070089,11.15600922,13.11992643,15.42957398,18.14581465,21.34022558,25.09698443,29.51508761,34.71095895,40.8215177,48.00778653,56.45913473,66.39826837,78.087099,91.83364535,108.0001502,127.0126259,149.3720805,175.6677203,206.5924761,242.9612628,285.7324542,336.0331374,395.1888131,464.7583247,546.5749364,642.7946423,755.9529803,889.0318477,1045.538078,1229.595853,1446.055378,1700.620697,2000,% explained,Total inequality,Between region inequality,Total sum of squares,Within group sum of squares,Calinski-Harabasz pseudo-F statistic
10,9,CT_Foredune_HCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,2,4.25,7.1,10.04,12.38,13.5,13.16,11.6,9.33,6.97,4.82,2.95,1.27,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,9,PK_HCl - Parakeeyla beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.27,2.22,6.73,13.3,18.96,20.48,17.13,11.29,5.9,2.51,0.89,0.26,0.05,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,9,Parakeelya_white beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,2.78,7.87,14.7,20.03,20.69,16.44,10.1,4.72,1.66,0.43,0.07,0.01,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,9,A61117Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211197835,0.957279822,2.228597523,4.08194619,6.341184176,8.746083093,10.86425196,12.2926918,12.72098053,12.04434799,10.37298357,8.07020963,5.549423784,3.282109145,1.574072296,0.552262357,0.110378282,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,9,A30759Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006137695,0.623585307,3.313038502,8.951291259,16.12631034,21.11326841,20.80755898,15.55093258,8.700446902,3.564732609,1.03531335,0.184486554,0.022897506,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,9,A21400Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012550691,0.972892318,2.948023196,5.723423294,8.864883586,11.74983067,13.6681892,14.15620154,13.11762364,10.88581463,8.095131988,5.356537288,3.091535421,1.357362545,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A50727G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237619069,1.337350077,3.17619418,5.632938916,8.300452135,10.71517133,12.34234681,12.84890884,12.15353783,10.48095551,8.220675829,5.89479342,3.862022624,2.355451126,1.362845108,0.749370514,0.329366685,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A51523G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78E-05,0.32939438,1.935945863,5.094970922,9.386180246,13.74571616,16.63983987,17.00340966,14.72797208,10.76318586,6.439962043,2.990080718,0.903307887,0.039976501,0,1.42E-14,0,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A51607G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180794083,1.172237108,2.926916248,5.39400654,8.240076472,11.01371521,13.09267892,13.98307525,13.42944147,11.56033811,8.790401788,5.805175217,3.121618945,1.237996034,0.051528604,0,1.98E-10,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A21107G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-10,0.078421526,1.132012701,3.454158399,6.799961706,10.58530429,13.75632756,15.33783396,14.8351036,12.52460063,9.214708067,5.949979759,3.364367068,1.702261982,0.792393664,0.351896087,0.120669012,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A41034_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195571,0.41664582,2.473969678,6.730125715,12.5834303,17.83400712,19.99772356,17.91259534,12.69791914,6.738169885,2.38349386,0.231724013,0,0,0,0,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A31418_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106436291,1.073756015,2.969638688,5.519850619,8.381695593,11.0764105,13.01524205,13.79614464,13.25401934,11.53114314,8.953921474,6.044446696,3.257465929,0.995470022,0.024359014,0,8.13E-11,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A40856_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-05,0.410415846,2.125367754,5.360353012,9.656982682,13.93154826,16.68339005,16.91996738,14.5867339,10.62079207,6.284588755,2.791281012,0.621199739,0.007289522,0,0,0,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A51340G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371808,0.087466274,0.150364405,0.269743064,0.427617075,0.579309969,0.662185166,0.614968653,0.420717629,0.080009635,0,0,2.08E-09,0.494988055,2.166917507,4.994705766,8.561407289,12.09640726,14.5458632,15.15828628,13.75768508,10.8723887,7.367316421,4.206433865,1.884791854,0.580555501,0.019499549,0,7.17E-11,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,Streeter Lagoon_CaCO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.08,0.09,0.11,0.12,0.14,0.14,0.15,0.14,0.14,0.14,0.16,0.21,0.3,0.43,0.56,0.65,0.67,0.59,0.43,0.28,0.31,0.71,1.66,3.23,5.34,7.69,9.89,11.47,12.1,11.64,10.22,8.12,5.79,3.59,1.82,0.69,0.02,0,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A51608Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519228,0.665625563,2.867078586,6.710656449,11.63122653,16.08790684,18.3496737,17.37257109,13.54109525,8.338298303,3.707113237,0.728235225,0,0,0,8.34E-12,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
10,10,A30849Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35362945,1.704180363,3.763980681,6.384401062,9.122731861,11.51015962,13.02906402,13.37819441,12.50055688,10.61987706,8.090026485,5.418024188,2.965765821,1.117154231,0.042253861,0,1.59E-10,0,80.3404,54.1911,43.5373,3.47242,11.5077,-5.74118
11,1,A41325G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368448,0.087564126,0.163632032,0.300578812,0.501235723,0.745099681,0.990507118,1.179585404,1.263100334,1.22005664,1.086829338,0.968418957,1.022826047,1.424635594,2.290794014,3.644474595,5.313996238,7.047118033,8.490822528,9.37135657,9.550918618,9.083748773,8.162732421,7.060895336,5.959470101,4.93941662,3.916281331,2.782310414,1.431226153,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,1,A71103G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002385359,0.07838057,0.157083617,0.245321254,0.290630776,0.272113717,0.172633246,0.031586447,0,0,0.252238341,0.974604265,2.015670746,3.262476732,4.503044157,5.490888227,6.13600275,6.49880626,6.783970591,7.188633523,7.761381327,8.375541722,8.767310964,8.698002014,8.025510241,6.703732351,4.828756707,2.483294097,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,1,A21401G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017012951,0.073156909,0.081781982,0.100192493,0.125992503,0.156863809,0.192463222,0.231266782,0.271528761,0.311752042,0.352718283,0.396364238,0.448825434,0.51652401,0.606276989,0.720195924,0.851032762,0.983490225,1.089367089,1.14397336,1.133847476,1.076893724,1.034710021,1.119005168,1.486323395,2.288081956,3.635434416,5.478456699,7.60121462,9.61178421,11.02181123,11.44772375,10.71957402,8.990575085,6.711698087,4.407667425,2.49387942,1.070539522,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,1,A61117G_Q ?undigested?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74E-05,0.264309387,1.169182256,2.578579509,4.353953324,6.281178228,8.034045568,9.357475772,10.11133771,10.29842776,10.01935725,9.396874762,8.500402089,7.360215718,5.928779023,4.199638449,2.146175791,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,1,A61117G_Q ?undigested?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018566629,0.150689404,0.246256843,0.330523523,0.382483199,0.36951516,0.289763442,0.182203596,0.14359166,0.314894246,0.850363236,1.846895473,3.315144703,5.072368355,6.863831306,8.344285581,9.274278814,9.573273666,9.347849309,8.807381294,8.161317224,7.480340782,6.702093465,5.631317403,4.13880693,2.161964756,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A11642G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72E-09,0.068368819,0.121366926,0.177243822,0.22048144,0.234456846,0.20720076,0.147737615,0.09451605,0.116816857,0.301139047,0.728232349,1.425006554,2.349697635,3.379585622,4.335322393,5.076287065,5.524016746,5.74611809,5.889921151,6.117149585,6.511728386,7.032213795,7.552725392,7.889095955,7.881876657,7.403069547,6.337458917,4.681113106,2.450052867,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A71459G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006787936,0.11114316,0.425966923,0.89267394,1.535648814,2.267288487,3.00789834,3.647451482,4.133914232,4.450496769,4.641240367,4.771405388,4.891171601,5.007924838,5.079384611,5.057876643,4.92993933,4.73928758,4.580049554,4.556506578,4.725413767,5.042035455,5.349497479,5.400106232,4.922014873,3.796304433,2.030571188,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A80947G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541868,0.129976165,0.256534946,0.381489913,0.468103657,0.468803107,0.370518699,0.21564754,0.11714665,0.249569517,0.800632732,1.884302779,3.480585384,5.386701426,7.228999559,8.630240418,9.272223032,9.101681675,8.290652407,7.16366307,6.0525214,5.194354192,4.657215347,4.39117922,4.236208563,4.007711948,3.509062404,2.649657592,1.404074789,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A71102G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210070785,1.32566836,3.069409774,5.112546479,7.044384955,8.366767238,8.834016725,8.496149684,7.712361469,6.936378784,6.491524882,6.418029013,6.516386216,6.48513818,6.081349244,5.167859162,3.774497612,1.957461439,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A20858G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005297333,0.122686499,0.231829277,0.39511117,0.623536584,0.902589517,1.208994276,1.519025177,1.807243485,2.080460225,2.367288308,2.727687278,3.228044281,3.907022047,4.772806688,5.749997203,6.75086513,7.634164803,8.264819816,8.512502581,8.290591432,7.586931953,6.515371129,5.244523081,3.984023953,2.840505474,1.835476238,0.890605064,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A51138G_Q_note some organics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198829471,1.032566821,2.35849125,4.141363436,6.073970823,7.79945105,8.920086941,9.257083675,8.846374592,7.946683802,6.906290584,6.040555775,5.501022275,5.278315086,5.191258435,4.989013696,4.409725137,3.33935791,1.76955924,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A71452_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109624717,0.753903721,1.890278486,3.540162135,5.539253483,7.549212898,9.182401381,10.04473533,9.983370822,9.096917738,7.734383532,6.350691791,5.326547361,4.766338773,4.520815594,4.262395569,3.73090624,2.878203535,1.865272504,0.874584389,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,2,A41041G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38E-09,0.064255714,0.11343008,0.191630403,0.290340673,0.387274602,0.443867566,0.423381964,0.311631572,0.138896589,0.012742137,0.071756053,0.521054494,1.496752089,3.034727084,4.981687578,7.059939446,8.834080086,9.979715244,10.29491174,9.824901421,8.790030918,7.509674649,6.239014106,5.162914768,4.292765893,3.570806979,2.85699369,2.044976115,1.055846344,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,3,A70715G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010640821,0.245818816,1.415315109,2.989215506,4.998580917,7.03587106,8.741387041,9.706608981,9.742218092,8.885764653,7.426186872,5.793795308,4.421298872,3.554757045,3.245442699,3.324819451,3.533984566,3.621826839,3.43397995,2.952072834,2.254399537,1.50174707,0.817946403,0.33219806,0.014123498,0,5.45E-11,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,3,A31031G_Q_note some organics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038162999,0.103761492,0.148820247,0.179006219,0.167684844,0.104541936,4.73E-10,0,0.018027402,0.270072428,0.852629941,1.786224135,3.048776969,4.487155177,5.934329324,7.178025423,8.082789333,8.5828882,8.685881273,8.441007108,7.913354879,7.157189245,6.24463705,5.238871959,4.211185031,3.247330317,2.404625194,1.749471309,1.278663794,0.962473963,0.724249665,0.502812327,0.255350815,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,3,A41055G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006914922,0.405666016,1.605785342,3.405479455,5.668094346,8.086388508,10.17505573,11.53147799,11.84954543,11.09355123,9.461513372,7.344458466,5.137039987,3.247140663,1.866076905,1.069036965,0.77299173,0.816602023,1.007930985,1.182842311,1.229868826,1.119167484,0.88108479,0.586481024,0.322216495,0.127589002,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,3,A40916G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-08,0.09860124,0.217523434,0.388401511,0.624183055,0.921769364,1.291092672,1.753411417,2.346579918,3.139455852,4.175008259,5.492334861,7.019584204,8.597940495,9.954104568,10.75956041,10.76344739,9.88845651,8.269223953,6.240168179,4.181225276,2.405617761,1.147987256,0.290456246,0.033866156,0,0,0,0,7.09E-12,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,3,A41111_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074586626,0.102287931,0.132724642,0.172280189,0.217856472,0.262864659,0.296138564,0.307268756,0.292345814,0.259001579,0.223443979,0.211052076,0.250739163,0.362694981,0.539474768,0.73981047,0.883788468,0.891525005,0.722981097,0.441980775,0.259779635,0.518020462,1.609922979,3.780528659,7.024042166,10.80709037,14.20454059,16.04897714,15.43302562,12.22516542,7.270579247,3.069375271,0.364106437,0,0,0,0,0,0,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,4,A51615G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020902488,0.549115044,3.084797364,8.572191756,15.85553922,21.39771249,21.57360923,16.26093875,8.888241678,3.231030684,0.539281077,0.026640215,0,0,0,0,0,0,1.42E-13,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,4,A21134G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-08,0.109234749,0.280010461,0.463310549,0.601048567,0.608761839,0.428281917,0.106649466,0,0,0.017348402,0.688524309,2.68397438,6.550829838,11.05216868,15.47705535,17.64661495,16.71871383,13.08644765,8.273564206,3.963098786,1.167602621,0.076759436,0,0,0,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,4,A31011_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003080835,0.07065603,0.090289304,0.121184656,0.161383893,0.210252944,0.264837444,0.32046646,0.369952429,0.409420837,0.438491567,0.464832114,0.502915783,0.570528574,0.683199148,0.838693592,1.014484166,1.154415475,1.185336436,1.032744261,0.680854605,0.141878574,0,0,0.703710847,3.838342218,8.111702448,12.21747747,15.05323978,15.73795566,14.1178925,10.69374394,6.472519257,2.265433245,0.058083518,0,0,0,0,0,0,7.11E-14,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,4,A70921_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159582968,1.747428013,6.236872584,13.32767703,20.04748181,22.20849306,18.44259413,11.35606926,4.95660898,1.364088497,0.152943681,0.000159994,0,0,0,0,0,1.71E-13,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,4,A61159_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000747824,0.4197619,2.413936015,6.476932253,11.96974487,16.99752853,19.19224261,17.55216732,12.98321295,7.614086837,3.34417086,0.963762351,0.071705678,0,0,0,0,0,2.70E-13,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,4,A51229G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087739601,1.306828409,4.382380148,9.101438823,14.22439372,17.90687845,18.49272688,15.7186941,10.81758135,5.722537315,2.023123838,0.215677366,0,0,0,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A31238G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003662867,0.09555786,0.303030381,0.540376948,0.767560692,0.880734753,0.80893826,0.541905037,0.197746986,0.00733847,0.196473945,1.208260177,3.414715482,6.772838661,10.70069392,14.03378062,15.71890216,15.13842036,12.52691534,8.779182335,5.011015088,2.127423528,0.22452612,0,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A71208_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053850867,0.795797065,2.886503816,6.01897599,9.850662536,13.56907483,16.06453129,16.51668772,14.62275041,10.86540366,6.345206735,2.273166265,0.137388812,0,0,0,0,0,3.84E-13,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A61142_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011072491,0.715528943,2.999810278,6.731757255,11.28643478,15.18589311,17.08613242,16.28409757,13.197441,9.001650885,5.012961006,2.098416455,0.368589347,0.020214455,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A40930_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002756738,0.473654415,2.51567784,6.604874497,12.20633714,17.23126146,19.42556198,17.65814272,12.88563451,7.308563569,3.042586958,0.594091796,0.050856376,0,0,0,0,1.01E-11,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A51613G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105924626,1.169141123,3.506318907,6.974340841,11.03929316,14.5616869,16.44721602,15.96407324,13.25774657,9.251694424,5.222530772,2.175008432,0.32136173,0.003663251,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A51636G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486763,0.121050385,0.303931966,0.541164354,0.794046111,0.976832237,1.007817694,0.844828515,0.537438135,0.272890138,0.351884402,1.123055093,2.846974792,5.54372178,8.83692904,12.06770157,14.30140853,14.85674845,13.47007214,10.51761839,6.76844075,3.420474874,0.494483889,0,0,0,0,0,2.37E-12,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A61220G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540373744,2.587011128,5.82424391,9.831132649,13.64689214,16.04235979,16.24160005,14.16228085,10.52886323,6.483979346,3.117370097,0.938017689,0.055875386,0,0,0,0,0,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A51253Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012287821,0.655044893,3.185392226,7.878903108,13.78947545,18.42520638,19.57436674,16.67132211,11.30370924,5.890594788,2.210160943,0.377447161,0.026089143,0,0,0,0,4.92E-12,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
11,5,A51609Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441503,0.474703084,2.874729555,8.16944218,15.39724203,20.94270115,21.44519027,16.59071596,9.492742936,3.740805184,0.833693354,0.033619273,0,0,0,0,0,5.68E-14,0,82.3096,54.1911,44.6045,3.47242,11.5051,-5.09675
